dt,gender,age,chainname,number_visit
2018-10-25,female,18_24,Chick-fil-A,3776
2018-10-25,female,25_34,Popeyes Louisiana Kitchen,2291
2018-10-25,female,18_24,Popeyes Louisiana Kitchen,488
2018-10-25,male,65_plus,Chick-fil-A,767
2018-10-25,female,55_64,Popeyes Louisiana Kitchen,381
2018-10-25,female,35_44,Popeyes Louisiana Kitchen,2529
2018-10-25,female,25_34,Chick-fil-A,10452
2018-10-25,female,Under_18,Chick-fil-A,569
2018-10-25,female,65_plus,Chick-fil-A,812
2018-10-25,male,Under_18,Chick-fil-A,210
2018-10-25,female,45_54,Popeyes Louisiana Kitchen,813
2018-10-25,male,25_34,Popeyes Louisiana Kitchen,2552
2018-10-25,male,35_44,Chick-fil-A,12917
2018-10-25,male,55_64,Chick-fil-A,1818
2018-10-25,male,Under_18,Popeyes Louisiana Kitchen,12
2018-10-25,female,55_64,Chick-fil-A,1900
2018-10-25,male,35_44,Popeyes Louisiana Kitchen,3484
2018-10-25,male,18_24,Popeyes Louisiana Kitchen,372
2018-10-25,male,45_54,Popeyes Louisiana Kitchen,1713
2018-10-25,female,Under_18,Popeyes Louisiana Kitchen,44
2018-10-25,female,45_54,Chick-fil-A,5210
2018-10-25,male,18_24,Chick-fil-A,2344
2018-10-26,male,18_24,Chick-fil-A,2666
2018-10-26,male,Under_18,Popeyes Louisiana Kitchen,18
2018-10-26,female,65_plus,Chick-fil-A,831
2018-10-26,male,Under_18,Chick-fil-A,256
2018-10-26,female,Under_18,Chick-fil-A,746
2018-10-26,female,25_34,Chick-fil-A,12011
2018-10-26,male,25_34,Popeyes Louisiana Kitchen,2977
2018-10-26,male,65_plus,Chick-fil-A,827
2018-10-26,male,18_24,Popeyes Louisiana Kitchen,429
2018-10-26,female,18_24,Chick-fil-A,4254
2018-10-26,male,45_54,Popeyes Louisiana Kitchen,1914
2018-10-26,female,Under_18,Popeyes Louisiana Kitchen,62
2018-10-26,male,65_plus,Popeyes Louisiana Kitchen,194
2018-10-26,male,55_64,Chick-fil-A,1843
2018-10-26,male,45_54,Chick-fil-A,7744
2018-10-26,female,18_24,Popeyes Louisiana Kitchen,557
2018-10-26,female,45_54,Popeyes Louisiana Kitchen,952
2018-10-26,male,35_44,Chick-fil-A,14590
2018-10-26,female,65_plus,Popeyes Louisiana Kitchen,158
2018-10-26,male,55_64,Popeyes Louisiana Kitchen,597
2018-10-26,female,35_44,Popeyes Louisiana Kitchen,2971
2018-10-26,female,55_64,Chick-fil-A,1947
2018-10-26,female,35_44,Chick-fil-A,16461
2018-10-26,female,25_34,Popeyes Louisiana Kitchen,2589
2018-10-26,male,25_34,Chick-fil-A,9966
2018-10-26,female,55_64,Popeyes Louisiana Kitchen,418
2018-10-26,male,35_44,Popeyes Louisiana Kitchen,4011
2018-10-26,female,45_54,Chick-fil-A,5756
2018-10-27,male,25_34,Chick-fil-A,10315
2018-10-27,male,18_24,Chick-fil-A,2659
2018-10-27,female,35_44,Chick-fil-A,17114
2018-10-27,male,45_54,Popeyes Louisiana Kitchen,1547
2018-10-27,male,18_24,Popeyes Louisiana Kitchen,415
2018-10-27,female,55_64,Popeyes Louisiana Kitchen,349
2018-10-27,male,65_plus,Chick-fil-A,668
2018-10-27,female,18_24,Chick-fil-A,4473
2018-10-27,female,18_24,Popeyes Louisiana Kitchen,572
2018-10-27,female,65_plus,Popeyes Louisiana Kitchen,101
2018-10-27,male,55_64,Chick-fil-A,1754
2018-10-27,male,55_64,Popeyes Louisiana Kitchen,403
2018-10-27,male,35_44,Chick-fil-A,15357
2018-10-27,male,65_plus,Popeyes Louisiana Kitchen,133
2018-10-27,female,Under_18,Popeyes Louisiana Kitchen,66
2018-10-27,female,45_54,Chick-fil-A,6070
2018-10-27,male,Under_18,Chick-fil-A,281
2018-10-27,female,65_plus,Chick-fil-A,738
2018-10-27,female,Under_18,Chick-fil-A,830
2018-10-27,female,25_34,Chick-fil-A,12548
2018-10-27,male,Under_18,Popeyes Louisiana Kitchen,20
2018-10-27,female,55_64,Chick-fil-A,1940
2018-10-27,female,45_54,Popeyes Louisiana Kitchen,882
2018-10-27,female,35_44,Popeyes Louisiana Kitchen,2747
2018-10-27,male,45_54,Chick-fil-A,8098
2018-10-27,male,25_34,Popeyes Louisiana Kitchen,2764
2018-10-27,male,35_44,Popeyes Louisiana Kitchen,3325
2018-10-27,female,25_34,Popeyes Louisiana Kitchen,2657
2018-10-28,male,Under_18,Chick-fil-A,57
2018-10-28,female,25_34,Popeyes Louisiana Kitchen,2358
2018-10-28,male,25_34,Chick-fil-A,2645
2018-10-28,female,55_64,Chick-fil-A,368
2018-10-28,female,65_plus,Popeyes Louisiana Kitchen,106
2018-10-28,male,55_64,Popeyes Louisiana Kitchen,401
2018-10-28,female,18_24,Popeyes Louisiana Kitchen,522
2018-10-28,female,25_34,Chick-fil-A,2873
2018-10-28,male,25_34,Popeyes Louisiana Kitchen,2588
2018-10-28,male,35_44,Popeyes Louisiana Kitchen,2863
2018-10-28,female,55_64,Popeyes Louisiana Kitchen,311
2018-10-28,female,Under_18,Chick-fil-A,157
2018-10-28,female,45_54,Popeyes Louisiana Kitchen,785
2018-10-28,male,35_44,Chick-fil-A,3232
2018-10-28,female,Under_18,Popeyes Louisiana Kitchen,69
2018-10-28,male,55_64,Chick-fil-A,393
2018-10-28,female,45_54,Chick-fil-A,986
2018-10-28,male,18_24,Popeyes Louisiana Kitchen,442
2018-10-28,male,65_plus,Chick-fil-A,139
2018-10-28,female,18_24,Chick-fil-A,1004
2018-10-28,male,45_54,Popeyes Louisiana Kitchen,1331
2018-10-28,male,65_plus,Popeyes Louisiana Kitchen,127
2018-10-28,male,18_24,Chick-fil-A,697
2018-10-28,female,65_plus,Chick-fil-A,116
2018-10-28,male,Under_18,Popeyes Louisiana Kitchen,17
2018-10-28,male,45_54,Chick-fil-A,1507
2018-10-28,female,35_44,Popeyes Louisiana Kitchen,2437
2018-10-28,female,35_44,Chick-fil-A,3208
2018-10-29,male,65_plus,Popeyes Louisiana Kitchen,181
2018-10-29,male,55_64,Popeyes Louisiana Kitchen,474
2018-10-29,male,18_24,Chick-fil-A,1892
2018-10-29,male,Under_18,Popeyes Louisiana Kitchen,14
2018-10-29,female,65_plus,Chick-fil-A,849
2018-10-29,female,Under_18,Chick-fil-A,416
2018-10-29,female,65_plus,Popeyes Louisiana Kitchen,116
2018-10-29,male,25_34,Popeyes Louisiana Kitchen,2447
2018-10-29,female,55_64,Popeyes Louisiana Kitchen,341
2018-10-29,female,35_44,Popeyes Louisiana Kitchen,2275
2018-10-29,female,18_24,Popeyes Louisiana Kitchen,436
2018-10-29,male,55_64,Chick-fil-A,1611
2018-10-29,male,35_44,Chick-fil-A,10796
2018-10-29,female,25_34,Chick-fil-A,8680
2018-10-29,female,18_24,Chick-fil-A,2985
2018-10-29,female,55_64,Chick-fil-A,1694
2018-10-29,male,Under_18,Chick-fil-A,126
2018-10-29,male,18_24,Popeyes Louisiana Kitchen,351
2018-10-29,male,45_54,Popeyes Louisiana Kitchen,1565
2018-10-29,female,Under_18,Popeyes Louisiana Kitchen,51
2018-10-29,male,25_34,Chick-fil-A,6974
2018-10-29,male,45_54,Chick-fil-A,6154
2018-10-29,male,35_44,Popeyes Louisiana Kitchen,3308
2018-10-29,female,25_34,Popeyes Louisiana Kitchen,2171
2018-10-29,male,65_plus,Chick-fil-A,800
2018-10-29,female,35_44,Chick-fil-A,11611
2018-10-29,female,45_54,Chick-fil-A,4414
2018-10-29,female,45_54,Popeyes Louisiana Kitchen,686
2018-10-30,male,65_plus,Popeyes Louisiana Kitchen,216
2018-10-30,male,Under_18,Popeyes Louisiana Kitchen,12
2018-10-30,female,55_64,Popeyes Louisiana Kitchen,398
2018-10-30,female,55_64,Chick-fil-A,1815
2018-10-30,female,45_54,Popeyes Louisiana Kitchen,877
2018-10-30,female,65_plus,Popeyes Louisiana Kitchen,145
2018-10-30,male,55_64,Chick-fil-A,1705
2018-10-30,male,55_64,Popeyes Louisiana Kitchen,603
2018-10-30,female,35_44,Popeyes Louisiana Kitchen,2567
2018-10-30,male,35_44,Chick-fil-A,11946
2018-10-30,female,25_34,Chick-fil-A,9778
2018-10-30,female,Under_18,Popeyes Louisiana Kitchen,49
2018-10-30,male,18_24,Popeyes Louisiana Kitchen,372
2018-10-30,female,25_34,Popeyes Louisiana Kitchen,2345
2018-10-30,female,Under_18,Chick-fil-A,529
2018-10-30,female,18_24,Popeyes Louisiana Kitchen,500
2018-10-30,male,45_54,Popeyes Louisiana Kitchen,1818
2018-10-30,male,Under_18,Chick-fil-A,148
2018-10-30,female,35_44,Chick-fil-A,13100
2018-10-30,male,25_34,Popeyes Louisiana Kitchen,2626
2018-10-30,male,65_plus,Chick-fil-A,841
2018-10-30,female,45_54,Chick-fil-A,4857
2018-10-30,male,18_24,Chick-fil-A,2236
2018-10-30,female,65_plus,Chick-fil-A,790
2018-10-30,female,18_24,Chick-fil-A,3443
2018-10-30,male,35_44,Popeyes Louisiana Kitchen,3565
2018-10-30,male,45_54,Chick-fil-A,6529
2018-10-30,male,25_34,Chick-fil-A,8251
2018-10-31,female,25_34,Popeyes Louisiana Kitchen,2442
2018-10-31,male,Under_18,Chick-fil-A,157
2018-10-31,male,25_34,Chick-fil-A,8431
2018-10-31,male,55_64,Chick-fil-A,1804
2018-10-31,male,45_54,Chick-fil-A,6793
2018-10-31,female,55_64,Chick-fil-A,1911
2018-10-31,male,35_44,Chick-fil-A,12404
2018-10-31,male,45_54,Popeyes Louisiana Kitchen,1746
2018-10-31,male,65_plus,Chick-fil-A,817
2018-10-31,female,65_plus,Popeyes Louisiana Kitchen,151
2018-10-31,male,Under_18,Popeyes Louisiana Kitchen,19
2018-10-31,male,18_24,Chick-fil-A,2389
2018-10-31,female,Under_18,Popeyes Louisiana Kitchen,52
2018-10-31,male,35_44,Popeyes Louisiana Kitchen,3671
2018-10-31,male,25_34,Popeyes Louisiana Kitchen,2674
2018-10-31,male,18_24,Popeyes Louisiana Kitchen,404
2018-10-31,female,25_34,Chick-fil-A,10277
2018-10-31,female,65_plus,Chick-fil-A,837
2018-10-31,female,35_44,Chick-fil-A,13897
2018-10-31,male,65_plus,Popeyes Louisiana Kitchen,186
2018-10-31,male,55_64,Popeyes Louisiana Kitchen,557
2018-10-31,female,Under_18,Chick-fil-A,514
2018-10-31,female,45_54,Popeyes Louisiana Kitchen,837
2018-10-31,female,55_64,Popeyes Louisiana Kitchen,377
2018-10-31,female,18_24,Popeyes Louisiana Kitchen,440
2018-10-31,female,18_24,Chick-fil-A,3468
2018-10-31,female,45_54,Chick-fil-A,5062
2018-10-31,female,35_44,Popeyes Louisiana Kitchen,2672
2018-11-01,female,Under_18,Popeyes Louisiana Kitchen,43
2018-11-01,female,18_24,Popeyes Louisiana Kitchen,511
2018-11-01,female,55_64,Popeyes Louisiana Kitchen,380
2018-11-01,female,65_plus,Chick-fil-A,833
2018-11-01,female,25_34,Popeyes Louisiana Kitchen,2499
2018-11-01,female,35_44,Chick-fil-A,14394
2018-11-01,female,35_44,Popeyes Louisiana Kitchen,2799
2018-11-01,male,18_24,Popeyes Louisiana Kitchen,385
2018-11-01,male,35_44,Popeyes Louisiana Kitchen,3692
2018-11-01,male,45_54,Chick-fil-A,7152
2018-11-01,female,Under_18,Chick-fil-A,520
2018-11-01,female,45_54,Popeyes Louisiana Kitchen,891
2018-11-01,male,Under_18,Popeyes Louisiana Kitchen,20
2018-11-01,female,55_64,Chick-fil-A,2031
2018-11-01,male,65_plus,Chick-fil-A,800
2018-11-01,female,25_34,Chick-fil-A,10812
2018-11-01,male,25_34,Popeyes Louisiana Kitchen,2781
2018-11-01,female,65_plus,Popeyes Louisiana Kitchen,152
2018-11-01,male,25_34,Chick-fil-A,8718
2018-11-01,male,55_64,Chick-fil-A,1859
2018-11-01,male,65_plus,Popeyes Louisiana Kitchen,205
2018-11-01,female,45_54,Chick-fil-A,5240
2018-11-01,male,Under_18,Chick-fil-A,209
2018-11-01,male,55_64,Popeyes Louisiana Kitchen,602
2018-11-01,male,35_44,Chick-fil-A,13105
2018-11-01,male,45_54,Popeyes Louisiana Kitchen,1832
2018-11-01,female,18_24,Chick-fil-A,3527
2018-11-01,male,18_24,Chick-fil-A,2354
2018-11-02,male,25_34,Chick-fil-A,9820
2018-11-02,male,45_54,Popeyes Louisiana Kitchen,2020
2018-11-02,female,35_44,Popeyes Louisiana Kitchen,3039
2018-11-02,female,45_54,Chick-fil-A,6034
2018-11-02,male,35_44,Chick-fil-A,14742
2018-11-02,female,55_64,Chick-fil-A,2173
2018-11-02,female,55_64,Popeyes Louisiana Kitchen,390
2018-11-02,female,Under_18,Chick-fil-A,653
2018-11-02,male,25_34,Popeyes Louisiana Kitchen,2944
2018-11-02,male,Under_18,Popeyes Louisiana Kitchen,20
2018-11-02,male,35_44,Popeyes Louisiana Kitchen,4058
2018-11-02,female,Under_18,Popeyes Louisiana Kitchen,38
2018-11-02,male,18_24,Popeyes Louisiana Kitchen,430
2018-11-02,male,45_54,Chick-fil-A,7935
2018-11-02,male,65_plus,Popeyes Louisiana Kitchen,203
2018-11-02,male,55_64,Chick-fil-A,1997
2018-11-02,female,18_24,Chick-fil-A,4339
2018-11-02,female,25_34,Popeyes Louisiana Kitchen,2695
2018-11-02,male,18_24,Chick-fil-A,2557
2018-11-02,female,18_24,Popeyes Louisiana Kitchen,564
2018-11-02,female,45_54,Popeyes Louisiana Kitchen,1037
2018-11-02,male,65_plus,Chick-fil-A,839
2018-11-02,male,55_64,Popeyes Louisiana Kitchen,625
2018-11-02,male,Under_18,Chick-fil-A,246
2018-11-02,female,35_44,Chick-fil-A,16504
2018-11-02,female,25_34,Chick-fil-A,11947
2018-11-02,female,65_plus,Chick-fil-A,891
2018-11-02,female,65_plus,Popeyes Louisiana Kitchen,150
2018-11-03,female,45_54,Popeyes Louisiana Kitchen,960
2018-11-03,male,18_24,Popeyes Louisiana Kitchen,440
2018-11-03,male,45_54,Chick-fil-A,8397
2018-11-03,male,55_64,Chick-fil-A,1825
2018-11-03,female,25_34,Popeyes Louisiana Kitchen,2851
2018-11-03,female,25_34,Chick-fil-A,12586
2018-11-03,male,55_64,Popeyes Louisiana Kitchen,522
2018-11-03,male,65_plus,Popeyes Louisiana Kitchen,157
2018-11-03,female,55_64,Popeyes Louisiana Kitchen,357
2018-11-03,female,18_24,Chick-fil-A,4363
2018-11-03,male,35_44,Chick-fil-A,15484
2018-11-03,female,55_64,Chick-fil-A,2051
2018-11-03,female,65_plus,Popeyes Louisiana Kitchen,119
2018-11-03,female,Under_18,Chick-fil-A,842
2018-11-03,male,45_54,Popeyes Louisiana Kitchen,1659
2018-11-03,male,18_24,Chick-fil-A,2568
2018-11-03,female,Under_18,Popeyes Louisiana Kitchen,72
2018-11-03,male,25_34,Popeyes Louisiana Kitchen,2926
2018-11-03,male,65_plus,Chick-fil-A,669
2018-11-03,male,35_44,Popeyes Louisiana Kitchen,3441
2018-11-03,female,18_24,Popeyes Louisiana Kitchen,558
2018-11-03,female,35_44,Popeyes Louisiana Kitchen,3033
2018-11-03,male,Under_18,Chick-fil-A,281
2018-11-03,female,35_44,Chick-fil-A,17586
2018-11-03,female,65_plus,Chick-fil-A,755
2018-11-03,female,45_54,Chick-fil-A,6496
2018-11-03,male,25_34,Chick-fil-A,10134
2018-11-03,male,Under_18,Popeyes Louisiana Kitchen,15
2018-11-04,female,55_64,Chick-fil-A,381
2018-11-04,male,65_plus,Chick-fil-A,130
2018-11-04,male,65_plus,Popeyes Louisiana Kitchen,125
2018-11-04,male,55_64,Chick-fil-A,372
2018-11-04,male,25_34,Chick-fil-A,2597
2018-11-04,male,45_54,Chick-fil-A,1545
2018-11-04,female,18_24,Popeyes Louisiana Kitchen,488
2018-11-04,male,18_24,Chick-fil-A,631
2018-11-04,female,Under_18,Popeyes Louisiana Kitchen,57
2018-11-04,female,45_54,Chick-fil-A,962
2018-11-04,female,65_plus,Chick-fil-A,118
2018-11-04,male,25_34,Popeyes Louisiana Kitchen,2504
2018-11-04,female,Under_18,Chick-fil-A,164
2018-11-04,male,55_64,Popeyes Louisiana Kitchen,414
2018-11-04,male,35_44,Chick-fil-A,3022
2018-11-04,female,35_44,Popeyes Louisiana Kitchen,2353
2018-11-04,male,Under_18,Popeyes Louisiana Kitchen,19
2018-11-04,female,45_54,Popeyes Louisiana Kitchen,828
2018-11-04,male,35_44,Popeyes Louisiana Kitchen,2830
2018-11-04,female,65_plus,Popeyes Louisiana Kitchen,120
2018-11-04,female,25_34,Popeyes Louisiana Kitchen,2323
2018-11-04,female,55_64,Popeyes Louisiana Kitchen,335
2018-11-04,male,Under_18,Chick-fil-A,56
2018-11-04,female,25_34,Chick-fil-A,2856
2018-11-04,female,35_44,Chick-fil-A,3033
2018-11-04,male,45_54,Popeyes Louisiana Kitchen,1325
2018-11-04,female,18_24,Chick-fil-A,971
2018-11-04,male,18_24,Popeyes Louisiana Kitchen,434
2018-11-05,female,18_24,Popeyes Louisiana Kitchen,460
2018-11-05,male,25_34,Chick-fil-A,6719
2018-11-05,female,25_34,Popeyes Louisiana Kitchen,2102
2018-11-05,female,45_54,Popeyes Louisiana Kitchen,787
2018-11-05,female,35_44,Popeyes Louisiana Kitchen,2223
2018-11-05,female,55_64,Chick-fil-A,1654
2018-11-05,female,55_64,Popeyes Louisiana Kitchen,333
2018-11-05,male,35_44,Chick-fil-A,10294
2018-11-05,female,Under_18,Chick-fil-A,391
2018-11-05,female,18_24,Chick-fil-A,2730
2018-11-05,male,18_24,Popeyes Louisiana Kitchen,351
2018-11-05,female,65_plus,Chick-fil-A,828
2018-11-05,male,65_plus,Popeyes Louisiana Kitchen,191
2018-11-05,male,55_64,Popeyes Louisiana Kitchen,592
2018-11-05,male,18_24,Chick-fil-A,1810
2018-11-05,female,35_44,Chick-fil-A,10914
2018-11-05,male,Under_18,Chick-fil-A,135
2018-11-05,male,65_plus,Chick-fil-A,790
2018-11-05,male,45_54,Popeyes Louisiana Kitchen,1618
2018-11-05,female,45_54,Chick-fil-A,4192
2018-11-05,female,25_34,Chick-fil-A,8038
2018-11-05,female,65_plus,Popeyes Louisiana Kitchen,127
2018-11-05,male,Under_18,Popeyes Louisiana Kitchen,15
2018-11-05,male,35_44,Popeyes Louisiana Kitchen,3238
2018-11-05,male,45_54,Chick-fil-A,5843
2018-11-05,male,25_34,Popeyes Louisiana Kitchen,2453
2018-11-05,female,Under_18,Popeyes Louisiana Kitchen,26
2018-11-05,male,55_64,Chick-fil-A,1508
2018-11-06,male,25_34,Popeyes Louisiana Kitchen,2682
2018-11-06,male,55_64,Chick-fil-A,1845
2018-11-06,male,18_24,Chick-fil-A,2248
2018-11-06,female,35_44,Chick-fil-A,14487
2018-11-06,male,45_54,Popeyes Louisiana Kitchen,1814
2018-11-06,female,18_24,Popeyes Louisiana Kitchen,486
2018-11-06,female,65_plus,Popeyes Louisiana Kitchen,157
2018-11-06,female,45_54,Popeyes Louisiana Kitchen,812
2018-11-06,male,18_24,Popeyes Louisiana Kitchen,413
2018-11-06,male,Under_18,Popeyes Louisiana Kitchen,18
2018-11-06,female,55_64,Chick-fil-A,1970
2018-11-06,female,45_54,Chick-fil-A,5264
2018-11-06,male,65_plus,Popeyes Louisiana Kitchen,232
2018-11-06,female,35_44,Popeyes Louisiana Kitchen,2584
2018-11-06,female,Under_18,Popeyes Louisiana Kitchen,44
2018-11-06,male,35_44,Chick-fil-A,12710
2018-11-06,male,55_64,Popeyes Louisiana Kitchen,561
2018-11-06,female,65_plus,Chick-fil-A,887
2018-11-06,female,18_24,Chick-fil-A,3597
2018-11-06,male,Under_18,Chick-fil-A,174
2018-11-06,female,25_34,Chick-fil-A,10246
2018-11-06,male,45_54,Chick-fil-A,6970
2018-11-06,female,55_64,Popeyes Louisiana Kitchen,380
2018-11-06,male,25_34,Chick-fil-A,8389
2018-11-06,female,25_34,Popeyes Louisiana Kitchen,2279
2018-11-06,male,65_plus,Chick-fil-A,827
2018-11-06,female,Under_18,Chick-fil-A,555
2018-11-06,male,35_44,Popeyes Louisiana Kitchen,3678
2018-11-07,female,Under_18,Popeyes Louisiana Kitchen,35
2018-11-07,female,35_44,Chick-fil-A,13678
2018-11-07,female,45_54,Popeyes Louisiana Kitchen,871
2018-11-07,female,18_24,Popeyes Louisiana Kitchen,459
2018-11-07,male,45_54,Chick-fil-A,6713
2018-11-07,male,Under_18,Popeyes Louisiana Kitchen,15
2018-11-07,male,55_64,Popeyes Louisiana Kitchen,589
2018-11-07,male,Under_18,Chick-fil-A,178
2018-11-07,female,18_24,Chick-fil-A,3433
2018-11-07,male,65_plus,Chick-fil-A,790
2018-11-07,male,18_24,Popeyes Louisiana Kitchen,394
2018-11-07,female,25_34,Popeyes Louisiana Kitchen,2370
2018-11-07,male,45_54,Popeyes Louisiana Kitchen,1730
2018-11-07,female,25_34,Chick-fil-A,9970
2018-11-07,male,35_44,Chick-fil-A,12273
2018-11-07,male,25_34,Chick-fil-A,8049
2018-11-07,male,35_44,Popeyes Louisiana Kitchen,3538
2018-11-07,male,25_34,Popeyes Louisiana Kitchen,2677
2018-11-07,female,65_plus,Popeyes Louisiana Kitchen,159
2018-11-07,male,65_plus,Popeyes Louisiana Kitchen,208
2018-11-07,female,65_plus,Chick-fil-A,872
2018-11-07,female,45_54,Chick-fil-A,5014
2018-11-07,male,55_64,Chick-fil-A,1821
2018-11-07,male,18_24,Chick-fil-A,2159
2018-11-07,female,35_44,Popeyes Louisiana Kitchen,2650
2018-11-07,female,55_64,Chick-fil-A,1854
2018-11-07,female,Under_18,Chick-fil-A,494
2018-11-07,female,55_64,Popeyes Louisiana Kitchen,374
2018-11-08,male,18_24,Chick-fil-A,2286
2018-11-08,female,45_54,Popeyes Louisiana Kitchen,877
2018-11-08,male,Under_18,Popeyes Louisiana Kitchen,15
2018-11-08,female,35_44,Popeyes Louisiana Kitchen,2647
2018-11-08,female,Under_18,Popeyes Louisiana Kitchen,43
2018-11-08,female,55_64,Popeyes Louisiana Kitchen,391
2018-11-08,female,65_plus,Popeyes Louisiana Kitchen,159
2018-11-08,female,25_34,Popeyes Louisiana Kitchen,2340
2018-11-08,female,45_54,Chick-fil-A,5315
2018-11-08,female,18_24,Popeyes Louisiana Kitchen,436
2018-11-08,male,25_34,Chick-fil-A,8302
2018-11-08,male,55_64,Popeyes Louisiana Kitchen,554
2018-11-08,female,35_44,Chick-fil-A,14404
2018-11-08,female,55_64,Chick-fil-A,1885
2018-11-08,male,45_54,Popeyes Louisiana Kitchen,1781
2018-11-08,female,25_34,Chick-fil-A,10561
2018-11-08,male,55_64,Chick-fil-A,1864
2018-11-08,male,35_44,Chick-fil-A,12963
2018-11-08,male,45_54,Chick-fil-A,7057
2018-11-08,male,25_34,Popeyes Louisiana Kitchen,2635
2018-11-08,male,35_44,Popeyes Louisiana Kitchen,3517
2018-11-08,female,Under_18,Chick-fil-A,548
2018-11-08,male,Under_18,Chick-fil-A,168
2018-11-08,male,18_24,Popeyes Louisiana Kitchen,331
2018-11-08,male,65_plus,Popeyes Louisiana Kitchen,195
2018-11-08,female,65_plus,Chick-fil-A,845
2018-11-08,female,18_24,Chick-fil-A,3670
2018-11-08,male,65_plus,Chick-fil-A,804
2018-11-09,male,65_plus,Popeyes Louisiana Kitchen,190
2018-11-09,male,45_54,Popeyes Louisiana Kitchen,1833
2018-11-09,female,18_24,Chick-fil-A,4198
2018-11-09,female,18_24,Popeyes Louisiana Kitchen,522
2018-11-09,female,65_plus,Chick-fil-A,858
2018-11-09,male,25_34,Popeyes Louisiana Kitchen,2892
2018-11-09,female,65_plus,Popeyes Louisiana Kitchen,120
2018-11-09,female,Under_18,Popeyes Louisiana Kitchen,62
2018-11-09,male,35_44,Chick-fil-A,14717
2018-11-09,male,55_64,Chick-fil-A,1967
2018-11-09,female,25_34,Chick-fil-A,12051
2018-11-09,male,18_24,Chick-fil-A,2593
2018-11-09,male,65_plus,Chick-fil-A,795
2018-11-09,female,45_54,Popeyes Louisiana Kitchen,947
2018-11-09,female,25_34,Popeyes Louisiana Kitchen,2488
2018-11-09,male,Under_18,Chick-fil-A,208
2018-11-09,male,55_64,Popeyes Louisiana Kitchen,564
2018-11-09,female,35_44,Chick-fil-A,16283
2018-11-09,female,Under_18,Chick-fil-A,689
2018-11-09,male,45_54,Chick-fil-A,8068
2018-11-09,male,25_34,Chick-fil-A,9751
2018-11-09,female,55_64,Chick-fil-A,2054
2018-11-09,male,18_24,Popeyes Louisiana Kitchen,407
2018-11-09,female,35_44,Popeyes Louisiana Kitchen,2910
2018-11-09,female,55_64,Popeyes Louisiana Kitchen,396
2018-11-09,female,45_54,Chick-fil-A,6000
2018-11-09,male,35_44,Popeyes Louisiana Kitchen,3782
2018-11-09,male,Under_18,Popeyes Louisiana Kitchen,24
2018-11-10,male,Under_18,Popeyes Louisiana Kitchen,20
2018-11-10,female,25_34,Chick-fil-A,12717
2018-11-10,female,35_44,Chick-fil-A,17643
2018-11-10,male,55_64,Popeyes Louisiana Kitchen,453
2018-11-10,female,25_34,Popeyes Louisiana Kitchen,2598
2018-11-10,male,45_54,Chick-fil-A,8427
2018-11-10,male,25_34,Chick-fil-A,10350
2018-11-10,female,45_54,Chick-fil-A,6449
2018-11-10,female,18_24,Chick-fil-A,4325
2018-11-10,male,35_44,Popeyes Louisiana Kitchen,3391
2018-11-10,male,45_54,Popeyes Louisiana Kitchen,1572
2018-11-10,female,55_64,Popeyes Louisiana Kitchen,384
2018-11-10,male,Under_18,Chick-fil-A,309
2018-11-10,male,18_24,Popeyes Louisiana Kitchen,417
2018-11-10,male,55_64,Chick-fil-A,1810
2018-11-10,female,45_54,Popeyes Louisiana Kitchen,985
2018-11-10,male,65_plus,Chick-fil-A,720
2018-11-10,female,55_64,Chick-fil-A,2061
